tag_id	tag_name	category	rule	confidence	review_recommended
1457	erratic_bass_pulsating_whine	other	fallback:other	0.5	1
1458	everyday_horror_intensification	genre	label_contains:genre_keyword	0.6	1
1459	expansive_glass_shattering_noise	other	fallback:other	0.5	1
1460	experimental_music	other	fallback:other	0.5	1
1461	experimental_pop_troublemaking	other	fallback:other	0.5	1
1462	experimental_rock	style	label_contains:music_style_keyword	0.6	1
1463	factory_mishap_field_recording	other	fallback:other	0.5	1
1464	feedback_breaks_deceptive_calm	other	fallback:other	0.5	1
1465	feminine_hardcore	other	fallback:other	0.5	1
1466	feral_rhythmic_punk_noise	style	label_contains:music_style_keyword	0.6	1
1467	forbidden_real_music_flirtation	other	fallback:other	0.5	1
1468	future_primitive_ritual	other	fallback:other	0.5	1
1469	glamorous_electronic_minimalism	style	label_contains:music_style_keyword	0.6	1
1470	history_taking_root	other	fallback:other	0.5	1
1471	hooks_and_spatial_variation	other	fallback:other	0.5	1
1472	hostile_ambitious_industrial	other	fallback:other	0.5	1
1473	household_object_instrumentation	other	fallback:other	0.5	1
1474	hulking_post_industrial_chamber_music	other	fallback:other	0.5	1
1475	idealized_doo_wop_reduction	other	fallback:other	0.5	1
1476	increasing_compositional_complexity	other	fallback:other	0.5	1
1477	industrial_material_expansion	other	fallback:other	0.5	1
1478	industrial_music	other	fallback:other	0.5	1
1479	industrial_to_spiritual_transition	other	fallback:other	0.5	1
1480	influenced_genre__electro_industrial__mechanical_rhythm_tape_collage	other	legacy_relation_text	0.5	1
1481	influenced_genre__hip_hop__rhythmic_vocal_delivery	other	legacy_relation_text	0.5	1
1482	influenced_genre__industrial_music__machine_pulse_confrontation	other	legacy_relation_text	0.5	1
1483	influenced_genre__industrial_music__scrap_metal_tool_percussion	style	label_contains:music_style_keyword	0.6	1
1484	influenced_genre__math_rock__precision_and_angular_rhythm	style	label_contains:music_style_keyword	0.6	1
1485	influenced_genre__new_wave__minimal_keyboard_attitude	other	legacy_relation_text	0.5	1
1486	influenced_genre__noise_rock__inhuman_rhythm_sheet_metal_guitar	style	label_contains:music_style_keyword	0.6	1
1487	influenced_genre__post_rock__volatile_dynamic_possibility	style	label_contains:music_style_keyword	0.6	1
1488	influenced_genre__shoegaze__sensory_wall_of_agony	other	legacy_relation_text	0.5	1
1489	influenced_genre__techno__electro_percussion_mutant_disco	other	legacy_relation_text	0.5	1
1490	influenced_genre__techno__repetitive_keyboard_loop	other	legacy_relation_text	0.5	1
1491	influenced_work__Q926653__haunted_guitar_cabling	other	legacy_relation_text	0.5	1
1492	jarboe_fragility_vs_gira_tyranny	other	fallback:other	0.5	1
1493	jarboe_light_dark_counterforce	other	fallback:other	0.5	1
1494	jarring_vocal_processing	other	fallback:other	0.5	1
1495	kitchen_sink_percussion	other	fallback:other	0.5	1
1496	light_dark_compositional_contrast	other	fallback:other	0.5	1
1497	limited_palette_catastrophe	other	fallback:other	0.5	1
1498	malingering_new_age_extension	other	fallback:other	0.5	1
1499	mangled_guitar_mass	other	fallback:other	0.5	1
1500	manson_family_shadow	other	fallback:other	0.5	1
1501	martial_metal_barrage	style	label_contains:music_style_keyword	0.6	1
1502	mechanical_hypnosis	other	fallback:other	0.5	1
1503	mechanical_pulse_radio_cutup	other	fallback:other	0.5	1
1504	mechanical_rhythm_vocal_conflict	other	fallback:other	0.5	1
1505	microphone_warped_space	setting	label_contains:setting_keyword	0.55	1
1506	middle_eastern_drone_layering	style	label_contains:music_style_keyword	0.6	1
1507	minimal_background_intrusion	other	fallback:other	0.5	1
1508	money_flesh_power_system	other	fallback:other	0.5	1
1509	monolithic_noise_with_acoustic_strings	other	fallback:other	0.5	1
1510	multi_drummer_bass_mass	other	fallback:other	0.5	1
1511	mutant_disco_kitsch	other	fallback:other	0.5	1
1512	needling_guitar_attack	other	fallback:other	0.5	1
1513	no_wave_aftershock	other	fallback:other	0.5	1
1514	no_wave_nihilism	other	fallback:other	0.5	1
1515	noir_engine_electronics	genre	label_contains:genre_keyword	0.6	1
1516	nuclear_collision_urgency	other	fallback:other	0.5	1
1517	oddly_danceable_industrial	other	fallback:other	0.5	1
1518	old_testament_love_and_frailty	other	fallback:other	0.5	1
1519	operatic_light_dark_juxtaposition	other	fallback:other	0.5	1
1520	oppressive_information_collage	other	fallback:other	0.5	1
1521	oppressive_machine_funk	other	fallback:other	0.5	1
1522	pitch_black_americana	other	fallback:other	0.5	1
1523	polymorphous_genre_slippage	other	fallback:other	0.5	1
1524	pop_melody_under_sinister_attitude	other	fallback:other	0.5	1
1525	pop_song_trudging_uphill	other	fallback:other	0.5	1
1526	post_apocalyptic_tribal_percussion	other	fallback:other	0.5	1
1527	post_nuclear_sound_painting	other	fallback:other	0.5	1
1528	post_psychedelic_trash	other	fallback:other	0.5	1
1529	predator_voice_california_lull	other	fallback:other	0.5	1
1530	primitive_tuned_guitar_system	other	fallback:other	0.5	1
1531	protest_anthem_abstraction	other	fallback:other	0.5	1
1532	punishing_american_1980s_negative	other	fallback:other	0.5	1
1533	punishment_as_power_inversion	other	fallback:other	0.5	1
1534	punk_speed_with_alternate_tuning	style	label_contains:music_style_keyword	0.6	1
1535	raw_immediate_noise_rock	style	label_contains:music_style_keyword	0.6	1
1536	reality_dream_boundary	theme	label_contains:theme_keyword	0.55	1
1537	religious_struggle_in_industrial_form	other	fallback:other	0.5	1
1538	rhythmic_operatic_apocalypse	other	fallback:other	0.5	1
1539	romantic_upheaval_alchemy	other	fallback:other	0.5	1
1540	scalpel_sharp_processed_riff	other	fallback:other	0.5	1
1541	scrap_metal_power_tool_percussion	style	label_contains:music_style_keyword	0.6	1
1542	sculpted_abrasive_noise	other	fallback:other	0.5	1
1543	seasick_doom_bass_dirge	other	fallback:other	0.5	1
1544	sex_power_cultural_nightmare	other	fallback:other	0.5	1
1545	shinier_suicide_surface	other	fallback:other	0.5	1
1546	skewed_pop_hooks_under_dread	other	fallback:other	0.5	1
1547	slinky_electronic_dance	style	label_contains:music_style_keyword	0.6	1
1548	sly_sonic_insincerity	other	fallback:other	0.5	1
1549	somnambulant_downtown_churn	other	fallback:other	0.5	1
1550	spare_feedback_free_punk_clang	style	label_contains:music_style_keyword	0.6	1
1551	spartan_industrial_masterpiece	other	fallback:other	0.5	1
1552	species_survival_apocalypse	other	fallback:other	0.5	1
1553	static_loop_cadence_variation	other	fallback:other	0.5	1
1554	status_and_fetish_interrogation	other	fallback:other	0.5	1
1555	stone_age_science_fiction	other	fallback:other	0.5	1
1556	subterranean_clang_and_drone	style	label_contains:music_style_keyword	0.6	1
1557	tape_collage_complexity	other	fallback:other	0.5	1
1558	tape_warped_time	other	fallback:other	0.5	1
1559	threshold_and_patience_interrogation	other	fallback:other	0.5	1
1560	thunder_violence_lust	other	fallback:other	0.5	1
1561	total_urban_alienation	theme	label_contains:theme_keyword	0.55	1
1562	trigger_word_hiccup_repetition	other	fallback:other	0.5	1
1563	tropical_lounge_machine_swing	other	fallback:other	0.5	1
1564	true_crime_tape_verite	other	fallback:other	0.5	1
1565	unresolved_tension_structure	other	fallback:other	0.5	1
1566	wall_of_agony_blur	other	fallback:other	0.5	1
1567	working_class_psychological_horror	genre	label_contains:genre_keyword	0.6	1
1568	adult_mortality_romantic_dread	other	fallback:other	0.5	1
1569	alienation_seduction_mockery	theme	label_contains:theme_keyword	0.55	1
1570	all_out_emotional_assault	other	fallback:other	0.5	1
1571	ambitious_arcane_song_titles	other	fallback:other	0.5	1
1572	angst_and_urgency	other	fallback:other	0.5	1
1573	antiwar_hidden_power_critique	other	fallback:other	0.5	1
1574	apocalyptic_bedroom_fantasy	other	fallback:other	0.5	1
1575	atmosphere_minimalism_collision	other	fallback:other	0.5	1
1576	atmospheric_post_punk_expanse	style	label_contains:music_style_keyword	0.6	1
1577	austere_claustrophobic_inventiveness	other	fallback:other	0.5	1
1578	big_machine_bass_anthem	other	fallback:other	0.5	1
1579	bleak_transcendence	other	fallback:other	0.5	1
1580	cathedral_gothic_production	other	fallback:other	0.5	1
1581	cavernous_reverb_world	other	fallback:other	0.5	1
1582	chiming_synth_texture	other	fallback:other	0.5	1
1583	choir_driven_dancefloor_grandeur	other	fallback:other	0.5	1
1584	chorused_bass_depth	other	fallback:other	0.5	1
1585	close_complicated_vocal_harmonies	other	fallback:other	0.5	1
1586	cold_claustrophobic_post_punk	style	label_contains:music_style_keyword	0.6	1
1587	cold_underground_rock_showmanship	style	label_contains:music_style_keyword	0.6	1
1588	cold_war_romantic_apocalypse	other	fallback:other	0.5	1
1589	consistent_monochrome_mood	other	fallback:other	0.5	1
1590	controlled_vocal_histrionics	other	fallback:other	0.5	1
1591	cover_version_eclipses_original	other	fallback:other	0.5	1
1592	cult_high_water_mark	other	fallback:other	0.5	1
1593	curated_label_supergroup	other	fallback:other	0.5	1
1594	danceable_art_goth	other	fallback:other	0.5	1
1595	dark_foreboding_core	other	fallback:other	0.5	1
1596	dark_pop_drama	genre	label_contains:genre_keyword	0.6	1
1597	death_disco_before_the_fact	other	fallback:other	0.5	1
1598	deep_echo_medieval_dusk	other	fallback:other	0.5	1
1599	delay_chorus_guitar_architecture	other	fallback:other	0.5	1
1600	dense_expressionist_horror	genre	label_contains:genre_keyword	0.6	1
1601	discord_and_gloom	other	fallback:other	0.5	1
1602	discordant_anti_funk	other	fallback:other	0.5	1
1603	doomed_romantic_hues	other	fallback:other	0.5	1
1604	dream_world_escape	theme	label_contains:theme_keyword	0.55	1
1605	drum_machine_guitar_processing	other	fallback:other	0.5	1
1606	duo_intimacy	other	fallback:other	0.5	1
1607	early_cure_emotional_shading	other	fallback:other	0.5	1
1608	economical_relentlessness	other	fallback:other	0.5	1
1609	eeriness_enchantment_balance	other	fallback:other	0.5	1
1610	effortless_dreaminess	theme	label_contains:theme_keyword	0.55	1
1611	emotional_clarity	other	fallback:other	0.5	1
1612	emotional_legibility_beyond_words	other	fallback:other	0.5	1
1613	empty_space_melancholy	setting	label_contains:setting_keyword	0.55	1
1614	epic_emotional_immersion	other	fallback:other	0.5	1
1615	ethereal_keyboard_chamber_blend	other	fallback:other	0.5	1
1616	expanded_art_rock_palette	style	label_contains:music_style_keyword	0.6	1
1617	four_ad_house_aesthetic	other	fallback:other	0.5	1
1618	funereal_bass_space	setting	label_contains:setting_keyword	0.55	1
1619	goth_identity_crystallization	theme	label_contains:theme_keyword	0.55	1
1620	goth_to_monumental_pop_expansion	other	fallback:other	0.5	1
1621	gothic_reverie_threshold	other	fallback:other	0.5	1
1622	gothic_rock_foundational_form	style	label_contains:music_style_keyword	0.6	1
1623	grand_glacial_rock	style	label_contains:music_style_keyword	0.6	1
1624	gritty_human_early_sound	other	fallback:other	0.5	1
1625	hannett_spatial_alienation	theme	label_contains:theme_keyword	0.55	1
1626	heavenly_pop_accessibility	other	fallback:other	0.5	1
1627	heavy_riff_austerity	other	fallback:other	0.5	1
1628	hidden_agenda_paranoia	other	fallback:other	0.5	1
1629	historical_mythic_inspiration	other	fallback:other	0.5	1
1630	hymnal_structure	other	fallback:other	0.5	1
1631	hypnotically_abrasive_opening	other	fallback:other	0.5	1
1632	icicle_drum_machine	other	fallback:other	0.5	1
1633	illness_and_psychic_collapse	other	fallback:other	0.5	1
1634	influenced_genre__dream_pop__luminous_otherworldly_pop	theme	label_contains:theme_keyword	0.55	1
1635	influenced_genre__dream_pop__reverb_voice_as_emotional_texture	theme	label_contains:theme_keyword	0.55	1
1636	influenced_genre__gothic_rock__drum_machine_bass_vampiric_template	style	label_contains:music_style_keyword	0.6	1
1637	influenced_genre__gothic_rock__serrated_theatrical_template	style	label_contains:music_style_keyword	0.6	1
1638	influenced_genre__gothic_rock__synth_choir_maximalism	style	label_contains:music_style_keyword	0.6	1
1639	influenced_genre__shoegaze__shimmering_guitar_vocal_layering	other	legacy_relation_text	0.5	1
1640	intense_muscular_beat	other	fallback:other	0.5	1
1641	inventive_post_punk_guitar	style	label_contains:music_style_keyword	0.6	1
1642	keening_operatic_unintelligibility	other	fallback:other	0.5	1
1643	layered_sonic_gauze	other	fallback:other	0.5	1
1644	liquid_to_ice_guitar	other	fallback:other	0.5	1
1645	looming_inevitability	other	fallback:other	0.5	1
1646	louder_intensified_trilogy_climax	other	fallback:other	0.5	1
1647	luminous_dream_pop	theme	label_contains:theme_keyword	0.55	1
1648	lush_sensual_production	other	fallback:other	0.5	1
1649	male_female_side_structure	other	fallback:other	0.5	1
1650	mechanistic_rock_contrast	style	label_contains:music_style_keyword	0.6	1
1651	melancholic_cross_artist_curation	other	fallback:other	0.5	1
1652	melodic_bass_lead	other	fallback:other	0.5	1
1653	melodic_pop_sensibility_leap	other	fallback:other	0.5	1
1654	menacing_melodic_bass	other	fallback:other	0.5	1
1655	minimal_gothic_clang	other	fallback:other	0.5	1
1656	minimalist_atmospheric_guitar	other	fallback:other	0.5	1
1657	morbid_power_awareness	other	fallback:other	0.5	1
1658	multi_vocalist_studio_collage	other	fallback:other	0.5	1
1659	murky_atmospheric_interludes	other	fallback:other	0.5	1
1660	murky_synth_goth	other	fallback:other	0.5	1
1661	mythic_song_title_world	other	fallback:other	0.5	1
1662	nihilistic_gothic_extremity	other	fallback:other	0.5	1
1663	nonverbal_emotionality	other	fallback:other	0.5	1
1664	obscure_song_reinterpretation	other	fallback:other	0.5	1
1665	oceanically_bleak_sparkling_beauty	other	fallback:other	0.5	1
1666	orchestral_abandonment_of_rock_guitar	style	label_contains:music_style_keyword	0.6	1
1667	otherworldly_human_vocal_illegibility	other	fallback:other	0.5	1
1668	paranoid_dissociation	other	fallback:other	0.5	1
1669	plaintive_hopeless_emotion	other	fallback:other	0.5	1
1670	post_punk_to_neoclassical_transition	style	label_contains:music_style_keyword	0.6	1
1671	precision_and_concision	other	fallback:other	0.5	1
1672	rapturous_invention	other	fallback:other	0.5	1
1673	raw_desperate_creation	other	fallback:other	0.5	1
1674	restrained_pop_gloom	other	fallback:other	0.5	1
1675	reverb_heavy_drum_scale	other	fallback:other	0.5	1
1676	ritualistic_near_east_vocalization	other	fallback:other	0.5	1
1677	scrappy_shadowy_gothic_post_punk	style	label_contains:music_style_keyword	0.6	1
1678	shadow_emergence_fade_in	other	fallback:other	0.5	1
1679	single_grand_dense_continuum	other	fallback:other	0.5	1
1680	smoke_and_mirrors_new_wave	other	fallback:other	0.5	1
1681	solitary_authorial_vision	other	fallback:other	0.5	1
1682	spiritual_desolation	other	fallback:other	0.5	1
1683	spiritual_monumentality	other	fallback:other	0.5	1
1684	spooky_new_wave_transition	other	fallback:other	0.5	1
1685	steinman_gothic_maximalism	other	fallback:other	0.5	1
1686	suite_like_feedback_linkage	other	fallback:other	0.5	1
1687	surging_serrated_post_punk	style	label_contains:music_style_keyword	0.6	1
1688	symphonic_otherworldliness	other	fallback:other	0.5	1
1689	taking_flight_ethereality	other	fallback:other	0.5	1
1690	teenage_emotion_transcended	other	fallback:other	0.5	1
1691	theatrical_vocal_extremity	other	fallback:other	0.5	1
1692	thrashy_overdriven_guitar	other	fallback:other	0.5	1
1693	transcendent_countermelodic_vocals	other	fallback:other	0.5	1
1694	tribal_drum_suffocation	other	fallback:other	0.5	1
1695	tribal_drum_wall_of_sound	other	fallback:other	0.5	1
1696	twisted_cabaret	other	fallback:other	0.5	1
1697	tympani_cello_trombone_palette	other	fallback:other	0.5	1
1698	urban_psychic_dislocation	setting	label_contains:setting_keyword	0.55	1
1699	vampiric_yawn_vocal	other	fallback:other	0.5	1
1700	violent_art_school_energy	other	fallback:other	0.5	1
1701	virtually_unbearable_intent	other	fallback:other	0.5	1
1702	voice_as_sculpted_sigh	other	fallback:other	0.5	1
